rainfall,temp,soil_type,cultivation_method,fertilizer,yield,humidity,tree_name
3729.8,41,Đất pha cát,Hữu cơ,Không sử dụng,3830,54,Cau
3729.8,41,Đất pha cát,Hữu cơ,Không sử dụng,4,58,Cau
3729.8,42,Đất pha cát,Hữu cơ,Không sử dụng,9,58,Cau
2746.2,42,Đất pha cát,Hữu cơ,Không sử dụng,12,59,Cau
2746.2,42,Đất pha cát,Hữu cơ,Không sử dụng,2089,50,Cau
2746.2,43,Đất pha cát,Hữu cơ,Không sử dụng,2810,54,Cau
3360,43,Đất pha cát,Hữu cơ,Không sử dụng,841,53,Cau
3360,27,Đất pha cát,Hữu cơ,Không sử dụng,3550,52,Cau
3360,27,Đất pha cát,Hữu cơ,Không sử dụng,109,51,Cau
3605.4,27,Đất pha cát,Hữu cơ,Không sử dụng,3368,57,Cau
3605.4,27,Đất đá ong,Hữu cơ,Không sử dụng,3671,57,Cau
3605.4,27,Đất đá ong,Hữu cơ,Không sử dụng,2404,60,Cau
3512.4,27,Đất đá ong,Hữu cơ,Hữu cơ,2805,57,Gừng
3512.4,27.2,Đất đá ong,Hữu cơ,Hữu cơ,2331,57,Gừng
3512.4,27.2,Đất đá ong,Hữu cơ,Hữu cơ,2088,54,Gừng
3296,27.2,Đất đá ong,Hữu cơ,Hữu cơ,2628,54.5,Gừng
3296,27,Đất đá ong,Hữu cơ,Hữu cơ,1939,56.6,Gừng
3296,27,Đất đá ong,Hữu cơ,Hữu cơ,1871,55.5,Gừng
3550,27,Đất đá ong,Hữu cơ,Hữu cơ,1868,58.5,Gừng
3550,27,Đất đá ong,Hữu cơ,Hữu cơ,127919,59.5,Gừng
3550,27,Đất đá ong,Hữu cơ,Hữu cơ,75340,55,Gừng
3654,27,Đất đá ong,Hữu cơ,Hữu cơ,29170,53,Gừng
3654,27.2,Đất đá ong,Hữu cơ,Hữu cơ,1901,53.5,Gừng
3654,27.2,Đất đá ong,Hữu cơ,Hữu cơ,972,52.5,Gừng
233,27.2,Đất đá ong,Hữu cơ,Hữu cơ,874,56,Gừng
233,27.1,Đất đá ong,Hữu cơ,Hữu cơ,592,57,Gừng
233,27.1,Đất đá ong,Hữu cơ,Hữu cơ,864,57.5,Gừng
2903.1,27.1,Đất đá ong,Hữu cơ,Không sử dụng,5373,57,Trà
2903.1,26.8,Đất đá ong,Hữu cơ,Không sử dụng,6589,55,Trà
2903.1,26.8,Đất đá ong,Hữu cơ,Không sử dụng,5107,56,Trà
2996.6,26.8,Đất sét pha,Hữu cơ,Không sử dụng,5518,54,Trà
2996.6,37,Đất sét pha,Hữu cơ,Không sử dụng,4912,58,Trà
2996.6,37,Đất sét pha,Hữu cơ,Không sử dụng,3830,58,Trà
3522.8,37,Đất sét pha,Truyền thống,Hữu cơ,313547,59,Trà
3522.8,38,Đất sét pha,Truyền thống,Hữu cơ,2783,50,Trà
3522.8,38,Đất sét pha,Truyền thống,Hữu cơ,1533,54,Trà
3729.8,38,Đất sét pha,Truyền thống,Hữu cơ,1647,53,Trà
3729.8,39,Đất sét pha,Truyền thống,Hữu cơ,975,52,Trà
3729.8,39,Đất sét pha,Truyền thống,Hữu cơ,2,51,Trà
2746.2,39,Đất sét pha,Truyền thống,Hữu cơ,836,57,Trà
2746.2,40,Đất sét pha,Truyền thống,Hữu cơ,806,57,Trà
2746.2,40,Đất sét pha,Truyền thống,Hữu cơ,880,60,Trà
3360,40,Đất sét pha,Truyền thống,Vô cơ,770,57,Lúa
3360,41,Đất sét pha,Truyền thống,Vô cơ,395,57,Lúa
3360,41,Đất sét pha,Truyền thống,Vô cơ,187,54,Lúa
3605.4,41,Đất sét pha,Truyền thống,Vô cơ,187,54.5,Lúa
3605.4,42,Đất sét pha,Truyền thống,Vô cơ,121,56.6,Lúa
3605.4,42,Đất sét pha,Truyền thống,Vô cơ,103,55.5,Lúa
3512.4,42,Đất sét pha,Truyền thống,Vô cơ,71,58.5,Lúa
3512.4,43,Đất sét pha,Truyền thống,Vô cơ,3961,59.5,Lúa
3512.4,27,Kết cấu trung bình,Truyền thống,Vô cơ,4247,55,Lúa
3296,27,Kết cấu trung bình,Truyền thống,Vô cơ,3290,53,Lúa
3296,27,Kết cấu trung bình,Truyền thống,Vô cơ,3138,53.5,Lúa
3296,27,Kết cấu trung bình,Truyền thống,Vô cơ,3423,52.5,Lúa
3550,27,Kết cấu trung bình,Truyền thống,Vô cơ,3899,56,Lúa
3550,27,Kết cấu trung bình,Truyền thống,Vô cơ,4015,57,Lúa
3550,27.2,Kết cấu trung bình,Truyền thống,Vô cơ,4279,57.5,Lúa
3654,27.2,Kết cấu trung bình,Truyền thống,Hữu cơ,4167,57,Lạc
3654,27.2,Kết cấu trung bình,Truyền thống,Hữu cơ,4479,55,Lạc
3654,27,Kết cấu trung bình,Truyền thống,Hữu cơ,3699,56,Lạc
233,27,Kết cấu trung bình,Truyền thống,Hữu cơ,4904,54,Lạc
233,27,Kết cấu trung bình,Truyền thống,Hữu cơ,2821,58,Lạc
233,27,Kết cấu trung bình,Truyền thống,Hữu cơ,3472,58,Lạc
234,27,Kết cấu trung bình,Truyền thống,Hữu cơ,3647,59,Lạc
234,27,Kết cấu trung bình,Truyền thống,Hữu cơ,393,50,Lạc
234,27.2,Kết cấu trung bình,Truyền thống,Hữu cơ,167,54,Lạc
3105,27.2,Kết cấu trung bình,Truyền thống,Hữu cơ,71,53,Lạc
3105,27.2,Kết cấu trung bình,Truyền thống,Hữu cơ,52,52,Lạc
3105,27.1,Kết cấu trung bình,Truyền thống,Hữu cơ,313547,51,Lạc
236,27.1,Kết cấu trung bình,Truyền thống,Hữu cơ,2783,57,Lạc
236,27.1,Kết cấu trung bình,Truyền thống,Hữu cơ,1533,57,Lạc
2903.1,26.8,Đất phù sa,Truyền thống,Hữu cơ,1647,60,Lạc
2903.1,26.8,Đất phù sa,Thủy canh,Không sử dụng,975,57,Đậu đen
2903.1,26.8,Đất phù sa,Thủy canh,Không sử dụng,2,57,Đậu đen
2996.6,37,Đất phù sa,Thủy canh,Không sử dụng,836,54,Đậu đen
2996.6,37,Đất phù sa,Thủy canh,Không sử dụng,806,54.5,Đậu đen
2996.6,37,Đất phù sa,Thủy canh,Không sử dụng,880,56.6,Đậu đen
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,770,55.5,Đậu đen
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,395,58.5,Đậu đen
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,187,59.5,Đậu đen
3729.8,39,Đất phù sa,Truyền thống,Hữu cơ,187,55,Đậu đen
3729.8,39,Đất phù sa,Truyền thống,Hữu cơ,121,53,Đậu đen
3729.8,39,Đất phù sa,Truyền thống,Hữu cơ,103,53.5,Đậu đen
2746.2,40,Đất phù sa,Truyền thống,Hữu cơ,71,52.5,Đậu đen
2746.2,40,Đất phù sa,Truyền thống,Hữu cơ,3961,56,Đậu đen
2746.2,40,Đất phù sa,Truyền thống,Hữu cơ,4247,59.5,Đậu đen
3360,41,Đất phù sa,Truyền thống,Hữu cơ,3290,55,Đậu đen
3360,41,Đất phù sa,Truyền thống,Vô cơ,3138,53,Hạt điều
3360,41,Đất phù sa,Truyền thống,Vô cơ,3423,53.5,Hạt điều
3605.4,42,Đất phù sa,Truyền thống,Vô cơ,3899,52.5,Hạt điều
3605.4,42,Đất phù sa,Truyền thống,Vô cơ,4015,56,Hạt điều
3605.4,42,Đất phù sa,Truyền thống,Vô cơ,4279,57,Hạt điều
3512.4,43,Đất phù sa,Truyền thống,Vô cơ,4167,57.5,Hạt điều
3512.4,43,Đất phù sa,Truyền thống,Vô cơ,4479,57,Hạt điều
3512.4,128,Đất phù sa,Truyền thống,Vô cơ,3699,55,Hạt điều
3296,129,Đất phù sa,Truyền thống,Vô cơ,4904,56,Hạt điều
3296,130,Đất phù sa,Truyền thống,Vô cơ,2821,54,Hạt điều
3296,131,Đất phù sa,Truyền thống,Vô cơ,3472,58,Hạt điều
3550,132,Đất phù sa,Truyền thống,Vô cơ,3647,58,Hạt điều
3550,133,Đất phù sa,Truyền thống,Vô cơ,393,59,Hạt điều
3550,134,Đất phù sa,Truyền thống,Vô cơ,167,50,Hạt điều
3654,135,Đất phù sa,Truyền thống,Vô cơ,71,54,Hạt điều
3654,136,Đất phù sa,Truyền thống,Không sử dụng,52,53,Dừa
3654,137,Đất phù sa,Truyền thống,Không sử dụng,2570,59.5,Dừa
233,138,Đất phù sa,Truyền thống,Không sử dụng,27170,55,Dừa
233,139,Đất phù sa,Truyền thống,Không sử dụng,114744,53,Dừa
233,140,Đất phù sa,Truyền thống,Không sử dụng,1402,53.5,Dừa
234,141,Đất phù sa,Truyền thống,Không sử dụng,23456,52.5,Dừa
234,142,Đất phù sa,Truyền thống,Không sử dụng,107809,56,Dừa
234,143,Đất phù sa,Truyền thống,Không sử dụng,1132,57,Dừa
3105,144,Đất phù sa,Truyền thống,Không sử dụng,23960,57.5,Dừa
3105,27,Đất phù sa,Truyền thống,Không sử dụng,126487,57,Dừa
3105,27,Đất phù sa,Truyền thống,Không sử dụng,804,55,Dừa
236,27,Đất phù sa,Truyền thống,Không sử dụng,30362,56,Dừa
2903.1,27,Đất phù sa,Truyền thống,Không sử dụng,124492,54,Dừa
2903.1,27,Đất phù sa,Truyền thống,Không sử dụng,792,58,Dừa
2903.1,27,Đất phù sa,Truyền thống,Không sử dụng,34153,58,Dừa
2996.6,27.2,Đất phù sa,Truyền thống,Không sử dụng,2570,59,Dừa
2996.6,27.2,Đất phù sa,Truyền thống,Hữu cơ,27170,50,Gừng
2996.6,27.2,Đất phù sa,Truyền thống,Hữu cơ,114744,54,Gừng
3522.8,27,Đất phù sa,Truyền thống,Hữu cơ,1402,53,Gừng
3522.8,27,Đất pha cát,Hữu cơ,Hữu cơ,23456,59.5,Gừng
3522.8,27,Đất pha cát,Hữu cơ,Hữu cơ,107809,55,Gừng
3729.8,27,Đất pha cát,Hữu cơ,Hữu cơ,1132,53,Gừng
3729.8,27,Đất pha cát,Hữu cơ,Hữu cơ,23960,53.5,Gừng
3729.8,27,Đất pha cát,Hữu cơ,Hữu cơ,126487,52.5,Gừng
2746.2,27.2,Đất pha cát,Hữu cơ,Hữu cơ,804,56,Gừng
2746.2,27.2,Đất pha cát,Hữu cơ,Hữu cơ,30362,57,Gừng
2746.2,27.2,Đất pha cát,Hữu cơ,Hữu cơ,124492,57.5,Gừng
3360,27.1,Đất pha cát,Hữu cơ,Hữu cơ,792,57,Gừng
3360,27.1,Đất pha cát,Hữu cơ,Hữu cơ,34153,55,Gừng
3360,27.1,Đất pha cát,Hữu cơ,Hữu cơ,132551,56,Gừng
3605.4,26.8,Đất pha cát,Hữu cơ,Hữu cơ,338,54,Gừng
3605.4,26.8,Đất pha cát,Truyền thống,Không sử dụng,22966,57,Dừa
3605.4,26.8,Đất pha cát,Truyền thống,Không sử dụng,131763,57.5,Dừa
3512.4,37,Đất pha cát,Truyền thống,Không sử dụng,404,57,Dừa
3512.4,37,Đất pha cát,Truyền thống,Không sử dụng,24184,55,Dừa
3512.4,37,Đất pha cát,Truyền thống,Không sử dụng,124387,56,Dừa
3296,38,Đất pha cát,Truyền thống,Không sử dụng,343,54,Dừa
3296,38,Đất pha cát,Truyền thống,Không sử dụng,23099,58,Dừa
3296,38,Đất pha cát,Truyền thống,Không sử dụng,117825.84,58,Dừa
3550,39,Đất pha cát,Truyền thống,Không sử dụng,336,59,Dừa
3550,39,Đất pha cát,Truyền thống,Không sử dụng,22594,50,Dừa
3550,39,Đất pha cát,Truyền thống,Không sử dụng,116481.07,54,Dừa
3654,40,Đất pha cát,Truyền thống,Không sử dụng,316,53,Dừa
3654,40,Đất pha cát,Truyền thống,Không sử dụng,21400,52,Dừa
3654,40,Đất pha cát,Truyền thống,Không sử dụng,122102,51,Dừa
233,41,Đất pha cát,Truyền thống,Không sử dụng,382,57,Dừa
233,41,Đất pha cát,Truyền thống,Không sử dụng,19578,57,Dừa
233,41,Đất pha cát,Truyền thống,Không sử dụng,121037,60,Dừa
234,42,Đất pha cát,Truyền thống,Không sử dụng,231,57,Dừa
234,42,Đất pha cát,Truyền thống,Không sử dụng,18951,57,Dừa
234,42,Đất pha cát,Truyền thống,Không sử dụng,110579,54,Dừa
3105,43,Đất pha cát,Truyền thống,Không sử dụng,221,54.5,Dừa
3105,43,Đất pha cát,Truyền thống,Không sử dụng,15362,56.6,Dừa
3105,27,Đất pha cát,Truyền thống,Không sử dụng,120373,55.5,Dừa
236,27,Đất pha cát,Truyền thống,Không sử dụng,291,58.5,Dừa
236,27,Đất pha cát,Truyền thống,Không sử dụng,17231,59.5,Dừa
321,27,Đất pha cát,Truyền thống,Không sử dụng,119359,55,Dừa
3654,27,Đất pha cát,Truyền thống,Không sử dụng,283,53,Dừa
323,27,Đất pha cát,Truyền thống,Không sử dụng,17690,53.5,Dừa
324,27.2,Đất pha cát,Truyền thống,Không sử dụng,7157,52.5,Dừa
3105,27.2,Đất pha cát,Truyền thống,Không sử dụng,8700,56,Dừa
326,27.2,Đất pha cát,Truyền thống,Không sử dụng,41266,57,Dừa
327,27,Đất pha cát,Truyền thống,Không sử dụng,8838,57.5,Dừa
328,27,Đất pha cát,Truyền thống,Không sử dụng,8954,57,Dừa
2903.1,27,Đất pha cát,Truyền thống,Không sử dụng,42915,55,Dừa
2903.1,27,Đất pha cát,Truyền thống,Không sử dụng,9230,56,Dừa
2903.1,27,Đất pha cát,Truyền thống,Không sử dụng,44313,54,Dừa
2996.6,27,Đất pha cát,Truyền thống,Không sử dụng,45820,58,Dừa
2996.6,27.2,Đất pha cát,Truyền thống,Không sử dụng,49084,58,Dừa
2996.6,27.2,Cát,Truyền thống,Không sử dụng,86311,59,Dừa
3522.8,27.2,Cát,Truyền thống,Không sử dụng,57642,50,Dừa
3522.8,27.1,Cát,Truyền thống,Không sử dụng,58405,54,Dừa
3522.8,27.1,Cát,Truyền thống,Không sử dụng,60751,53,Dừa
3729.8,27.1,Cát,Truyền thống,Không sử dụng,109506,52,Dừa
3729.8,26.8,Cát,Truyền thống,Không sử dụng,114,51,Dừa
3729.8,26.8,Cát,Hữu cơ,Không sử dụng,3,57,Dừa
2746.2,26.8,Cát,Hữu cơ,Không sử dụng,95,57,Dừa
2746.2,37,Cát,Hữu cơ,Không sử dụng,19,60,Dừa
2746.2,37,Cát,Hữu cơ,Không sử dụng,54,57,Dừa
3360,37,Cát,Hữu cơ,Không sử dụng,13,57,Dừa
3360,38,Cát,Hữu cơ,Không sử dụng,123,54,Dừa
3360,38,Cát,Hữu cơ,Không sử dụng,19,54.5,Dừa
3605.4,38,Cát,Hữu cơ,Không sử dụng,32,56.6,Dừa
3605.4,39,Cát,Hữu cơ,Không sử dụng,8,55.5,Dừa
3605.4,39,Cát,Hữu cơ,Không sử dụng,50,58.5,Dừa
3512.4,39,Cát,Hữu cơ,Không sử dụng,10,59.5,Dừa
3512.4,40,Cát,Hữu cơ,Không sử dụng,29,55,Dừa
3512.4,40,Cát,Hữu cơ,Không sử dụng,44,53,Dừa
3296,27,Cát,Hữu cơ,Không sử dụng,33,53.5,Dừa
3296,27,Cát,Hữu cơ,Không sử dụng,14,52.5,Dừa
3296,27,Cát,Hữu cơ,Không sử dụng,56,56,Dừa
3550,27,Cát,Hữu cơ,Không sử dụng,26,57,Dừa
3550,27,Cát,Hữu cơ,Không sử dụng,98,57.5,Dừa
3550,27,Cát,Hữu cơ,Không sử dụng,3,57,Dừa
3654,27.2,Cát,Hữu cơ,Không sử dụng,58637,55,Dừa
3654,27.2,Cát,Hữu cơ,Không sử dụng,59777,56,Dừa
3654,27.2,Cát,Hữu cơ,Không sử dụng,60528,54,Dừa
233,27,Cát,Hữu cơ,Không sử dụng,61126,58,Dừa
233,27,Cát,Hữu cơ,Không sử dụng,623687,58,Dừa
233,27,Cát,Hữu cơ,Không sử dụng,63504,59,Dừa
234,27,Cát,Hữu cơ,Không sử dụng,63931,50,Dừa
234,27,Đất sét,Hữu cơ,Không sử dụng,73730,54,Dừa
234,27,Đất sét,Hữu cơ,Không sử dụng,118416,53,Dừa
3105,27.2,Đất sét,Hữu cơ,Không sử dụng,130132,52,Dừa
3105,27.2,Đất sét,Hữu cơ,Không sử dụng,154889,51,Dừa
3105,27.2,Đất sét,Hữu cơ,Không sử dụng,171739,57,Dừa
236,27.1,Đất sét,Hữu cơ,Không sử dụng,172475,57,Dừa
236,27.1,Đất sét,Hữu cơ,Không sử dụng,177939,60,Dừa
2903.1,27.1,Đất sét,Hữu cơ,Không sử dụng,313547,57,Dừa
2903.1,26.8,Đất sét,Hữu cơ,Không sử dụng,2783,57,Dừa
2903.1,26.8,Đất sét,Hữu cơ,Không sử dụng,1533,54,Dừa
2996.6,26.8,Đất sét,Hữu cơ,Không sử dụng,1647,54.5,Dừa
2996.6,37,Đất sét,Hữu cơ,Không sử dụng,975,56.6,Dừa
2996.6,37,Đất sét,Hữu cơ,Không sử dụng,2,55.5,Dừa
3522.8,37,Đất sét,Hữu cơ,Không sử dụng,836,58.5,Dừa
3522.8,38,Đất sét,Hữu cơ,Không sử dụng,806,59.5,Dừa
3522.8,38,Đất sét,Hữu cơ,Không sử dụng,880,55,Dừa
2903.1,38,Đất sét,Hữu cơ,Không sử dụng,770,53,Dừa
2903.1,39,Đất sét,Truyền thống,Không sử dụng,395,53.5,Dừa
2903.1,39,Đất sét,Truyền thống,Không sử dụng,187,52.5,Dừa
2996.6,39,Đất sét,Truyền thống,Không sử dụng,187,56,Dừa
2996.6,40,Đất sét,Truyền thống,Không sử dụng,121,57,Dừa
2996.6,40,Đất sét,Truyền thống,Không sử dụng,103,57.5,Dừa
3522.8,40,Đất sét,Truyền thống,Không sử dụng,71,57,Dừa
3522.8,41,Đất sét,Truyền thống,Không sử dụng,3961,55,Dừa
3522.8,41,Đất sét,Truyền thống,Không sử dụng,4247,56,Dừa
3729.8,41,Đất sét,Truyền thống,Không sử dụng,3290,54,Dừa
3729.8,42,Đất sét,Truyền thống,Không sử dụng,3138,58,Dừa
3729.8,42,Đất sét,Truyền thống,Không sử dụng,3423,58,Dừa
2746.2,42,Đất sét,Truyền thống,Không sử dụng,3899,59,Dừa
2746.2,43,Đất sét,Truyền thống,Không sử dụng,4015,50,Dừa
2746.2,43,Đất thịt,Truyền thống,Không sử dụng,4279,54,Dừa
3360,27,Đất thịt,Truyền thống,Không sử dụng,4167,53,Dừa
3360,27,Đất thịt,Truyền thống,Không sử dụng,4479,52,Dừa
3360,27,Đất thịt,Truyền thống,Không sử dụng,3699,51,Dừa
3605.4,27,Đất thịt,Truyền thống,Không sử dụng,4904,57,Dừa
3605.4,27,Đất thịt,Truyền thống,Không sử dụng,2821,57,Dừa
3605.4,27,Đất thịt,Truyền thống,Không sử dụng,3472,60,Dừa
3512.4,27.2,Đất thịt,Truyền thống,Không sử dụng,3647,57,Dừa
3512.4,27.2,Đất thịt,Truyền thống,Không sử dụng,393,57,Dừa
3512.4,27.2,Đất thịt,Truyền thống,Không sử dụng,167,54,Dừa
3296,27,Đất thịt,Truyền thống,Không sử dụng,71,54.5,Dừa
3296,27,Đất thịt,Truyền thống,Không sử dụng,52,56.6,Dừa
3296,27,Đất thịt,Truyền thống,Không sử dụng,12,55.5,Dừa
3550,27,Đất thịt,Truyền thống,Không sử dụng,51,58.5,Dừa
3550,27,Đất thịt,Truyền thống,Không sử dụng,61,59.5,Dừa
3550,27,Đất thịt,Truyền thống,Không sử dụng,67,55,Dừa
3654,27.2,Đất thịt,Truyền thống,Không sử dụng,62,53,Dừa
3654,27.2,Đất thịt,Truyền thống,Không sử dụng,32,53.5,Dừa
3654,27.2,Đất thịt,Truyền thống,Không sử dụng,22,52.5,Dừa
233,27.1,Đất thịt,Truyền thống,Không sử dụng,25,56,Dừa
233,27.1,Đất thịt,Truyền thống,Không sử dụng,4,57,Dừa
233,27.1,Đất thịt,Truyền thống,Không sử dụng,9,57.5,Dừa
234,26.8,Đất thịt,Truyền thống,Không sử dụng,12,57,Dừa
234,26.8,Đất thịt,Truyền thống,Không sử dụng,2089,55,Dừa
234,26.8,Đất thịt,Truyền thống,Không sử dụng,2810,56,Dừa
3105,37,Đất thịt,Truyền thống,Không sử dụng,841,54,Dừa
3105,37,Đất thịt,Truyền thống,Không sử dụng,3550,58,Dừa
3105,37,Đất thịt,Truyền thống,Không sử dụng,109,58,Dừa
236,38,Đất thịt,Truyền thống,Không sử dụng,3368,59,Dừa
236,38,Đất thịt,Truyền thống,Không sử dụng,3671,50,Dừa
2903.1,38,Đất thịt,Truyền thống,Không sử dụng,2404,54,Dừa
2903.1,39,Đất thịt,Truyền thống,Hữu cơ,2805,53,Ca cao
2903.1,39,Đất thịt,Truyền thống,Hữu cơ,2331,52,Ca cao
2996.6,39,Đất thịt,Truyền thống,Hữu cơ,2088,51,Ca cao
2996.6,40,Đất thịt,Truyền thống,Hữu cơ,2628,57,Ca cao
2996.6,40,Đất thịt,Truyền thống,Hữu cơ,1939,57,Ca cao
3522.8,40,Đất thịt,Truyền thống,Hữu cơ,1871,60,Ca cao
3522.8,41,Đất thịt,Truyền thống,Vô cơ,1868,57,Coffee
3522.8,41,Đất pha cát,Truyền thống,Vô cơ,127919,57,Coffee
2903.1,41,Đất pha cát,Truyền thống,Vô cơ,75340,54,Coffee
2903.1,42,Đất pha cát,Truyền thống,Vô cơ,29170,54.5,Coffee
2903.1,42,Đất pha cát,Truyền thống,Vô cơ,1901,56.6,Coffee
2996.6,42,Đất pha cát,Truyền thống,Vô cơ,972,55.5,Coffee
2996.6,43,Đất pha cát,Truyền thống,Vô cơ,874,58.5,Coffee
2996.6,27,Đất pha cát,Truyền thống,Vô cơ,592,59.5,Coffee
3522.8,27,Đất pha cát,Truyền thống,Vô cơ,864,55,Coffee
3522.8,27,Đất pha cát,Truyền thống,Vô cơ,5373,53,Coffee
3522.8,27,Đất pha cát,Truyền thống,Vô cơ,6589,53.5,Coffee
3729.8,27,Đất pha cát,Truyền thống,Vô cơ,5107,52.5,Coffee
3729.8,27,Đất pha cát,Truyền thống,Vô cơ,5518,56,Coffee
3729.8,27.2,Đất pha cát,Truyền thống,Vô cơ,4912,57,Coffee
2746.2,27.2,Đất pha cát,Truyền thống,Vô cơ,3830,57.5,Coffee
2746.2,27.2,Đất pha cát,Truyền thống,Vô cơ,4,57,Thảo quả
2746.2,27,Đất pha cát,Truyền thống,Vô cơ,9,55,Thảo quả
3360,27,Đất pha cát,Truyền thống,Vô cơ,12,56,Thảo quả
3360,27,Đất pha cát,Truyền thống,Vô cơ,2089,54,Thảo quả
3360,27,Đất pha cát,Truyền thống,Vô cơ,2810,58,Thảo quả
3605.4,27,Đất pha cát,Truyền thống,Vô cơ,841,58,Thảo quả
3605.4,27,Đất pha cát,Truyền thống,Vô cơ,3550,59,Thảo quả
3605.4,27.2,Đất pha cát,Truyền thống,Vô cơ,109,50,Thảo quả
3512.4,27.2,Đất pha cát,Truyền thống,Vô cơ,3368,54,Thảo quả
3512.4,27.2,Đất pha cát,Truyền thống,Vô cơ,3671,53,Thảo quả
3512.4,27.1,Đất pha cát,Truyền thống,Vô cơ,2404,52,Thảo quả
3296,27.1,Đất pha cát,Truyền thống,Vô cơ,2805,51,Thảo quả
3296,27.1,Đất pha cát,Truyền thống,Vô cơ,2331,57,Thảo quả
3296,26.8,Đất pha cát,Truyền thống,Vô cơ,2088,57,Thảo quả
3550,26.8,Đất pha cát,Truyền thống,Vô cơ,2628,60,Thảo quả
3550,26.8,Đất pha cát,Truyền thống,Hữu cơ,1939,57,Tiêu
3550,37,Đất pha cát,Truyền thống,Hữu cơ,1871,57,Tiêu
3654,37,Đất phù sa,Truyền thống,Hữu cơ,1868,54,Tiêu
3654,37,Đất phù sa,Truyền thống,Hữu cơ,127919,54.5,Tiêu
3654,38,Đất phù sa,Truyền thống,Hữu cơ,75340,56.6,Tiêu
233,38,Đất phù sa,Truyền thống,Hữu cơ,29170,55.5,Tiêu
233,38,Đất phù sa,Truyền thống,Hữu cơ,1901,58.5,Tiêu
233,39,Đất phù sa,Truyền thống,Hữu cơ,972,59.5,Tiêu
